OFFER_DATE,OFFER_WEEK,OFFER_MONTH,PRODUCT,PRICE,DISCOUNT,CUSTOMER_ID,GENDER,AGE,EARNING_K,CONVERT
10/10/2017,Tuesday,October,USB Drive,40,30,18-906-1002,Male,50 - 60,LESS THAN 30,0
6/6/2017,Tuesday,June,Headset,30,20,96-453-1087,Female,50 - 60,100 - 150,0
10/6/2017,Friday,October,USB Drive,30,30,27-156-5481,Male,60 and above,100 - 150,0
9/10/2017,Sunday,September,Headset,40,30,36-343-3145,Female,40 - 50,30 - 60,0
11/24/2017,Friday,November,HDMI Cable,50,40,09-109-1714,Female,40 - 50,100 - 150,1
4/19/2017,Wednesday,April,Headset,40,30,90-312-7008,Male,20 - 30,30 - 60,0
1/4/2017,Wednesday,January,USB Hub,30,30,70-379-5472,Female,30 - 40,LESS THAN 30,0
7/30/2017,Sunday,July,HDMI Cable,50,50,15-741-2504,Female,50 - 60,100 - 150,0
4/4/2017,Tuesday,April,Lightning Cable,40,20,97-001-0001,Female,60 and above,100 - 150,0
8/7/2017,Monday,August,HDMI Cable,40,60,47-362-8199,Female,20 - 30,30 - 60,0
11/24/2017,Friday,November,USB Hub,40,30,82-768-1498,Male,50 - 60,60 - 100,0
7/28/2017,Friday,July,Lightning Cable,40,60,86-763-8407,Male,40 - 50,60 - 100,0
2/17/2017,Friday,February,Lightning Cable,30,20,61-522-2224,Male,60 and above,150 ABOVE,0
11/8/2017,Wednesday,November,HDMI Cable,50,20,10-704-3805,Male,50 - 60,60 - 100,0
8/9/2017,Wednesday,August,HDMI Cable,50,20,23-622-7651,Female,30 - 40,30 - 60,0
5/12/2017,Friday,May,HDMI Cable,40,40,77-017-1097,Female,40 - 50,100 - 150,0
10/22/2017,Sunday,October,USB Hub,50,60,27-355-2195,Female,50 - 60,150 ABOVE,0
8/1/2017,Tuesday,August,USB Hub,40,30,86-249-0286,Female,40 - 50,150 ABOVE,0
2/1/2017,Wednesday,February,Mouse,30,30,79-843-3317,Female,20 - 30,100 - 150,0
4/7/2017,Friday,April,Keyboard,30,20,26-547-5401,Male,20 - 30,30 - 60,0
12/7/2017,Thursday,December,USB Hub,30,40,44-237-4414,Male,60 and above,LESS THAN 30,0
4/6/2017,Thursday,April,USB Drive,30,50,57-651-4325,Male,50 - 60,150 ABOVE,0
2/19/2017,Sunday,February,HDMI Cable,30,60,10-502-6407,Male,20 - 30,LESS THAN 30,0
11/25/2017,Saturday,November,USB Hub,30,60,05-410-3259,Female,30 - 40,150 ABOVE,0
6/10/2017,Saturday,June,Headset,40,40,89-136-5534,Female,30 - 40,30 - 60,0
6/23/2017,Friday,June,HDMI Cable,30,20,30-581-1580,Female,30 - 40,100 - 150,1
12/22/2017,Friday,December,Mouse,50,50,01-744-6693,Male,60 and above,30 - 60,0
9/14/2017,Thursday,September,USB Drive,50,20,56-693-0230,Female,50 - 60,100 - 150,0
3/7/2017,Tuesday,March,Headset,30,40,10-102-4203,Female,60 and above,30 - 60,0
2/25/2017,Saturday,February,HDMI Cable,40,20,10-451-6221,Male,60 and above,150 ABOVE,0
7/28/2017,Friday,July,Lightning Cable,40,30,06-384-1833,Female,60 and above,LESS THAN 30,0
6/18/2017,Sunday,June,Lightning Cable,40,40,99-678-3600,Male,60 and above,LESS THAN 30,0
5/9/2017,Tuesday,May,Headset,50,60,00-029-5221,Female,30 - 40,LESS THAN 30,0
12/6/2017,Wednesday,December,Lightning Cable,50,30,07-236-4563,Female,30 - 40,LESS THAN 30,1
9/8/2017,Friday,September,Mouse,30,50,76-069-9769,Female,30 - 40,30 - 60,0
2/5/2017,Sunday,February,Keyboard,30,20,92-416-7232,Male,20 - 30,60 - 100,0
12/8/2017,Friday,December,USB Hub,50,50,64-263-0263,Male,20 - 30,150 ABOVE,0
12/26/2017,Tuesday,December,Mouse,30,40,44-643-9642,Male,40 - 50,60 - 100,0
11/4/2017,Saturday,November,HDMI Cable,50,20,92-946-4697,Male,60 and above,150 ABOVE,0
12/4/2017,Monday,December,Headset,40,60,22-504-3856,Male,30 - 40,30 - 60,0
6/29/2017,Thursday,June,Mouse,30,20,99-937-1314,Male,60 and above,100 - 150,1
9/10/2017,Sunday,September,HDMI Cable,30,20,85-836-1375,Female,20 - 30,LESS THAN 30,1
8/21/2017,Monday,August,Keyboard,30,30,25-912-5115,Female,20 - 30,150 ABOVE,0
8/6/2017,Sunday,August,Keyboard,50,50,93-206-8556,Female,20 - 30,150 ABOVE,1
12/30/2017,Saturday,December,HDMI Cable,40,20,76-226-2087,Male,30 - 40,150 ABOVE,0
6/20/2017,Tuesday,June,Headset,30,20,38-071-3089,Female,30 - 40,100 - 150,0
11/2/2017,Thursday,November,USB Hub,50,20,23-130-9172,Male,40 - 50,60 - 100,0
3/30/2017,Thursday,March,Lightning Cable,30,50,85-445-1609,Female,30 - 40,LESS THAN 30,0
5/2/2017,Tuesday,May,USB Hub,50,30,54-856-9415,Female,60 and above,60 - 100,0
10/13/2017,Friday,October,Mouse,30,30,01-795-0916,Male,40 - 50,60 - 100,0
8/29/2017,Tuesday,August,Mouse,30,60,30-269-6783,Female,40 - 50,30 - 60,0
6/29/2017,Thursday,June,Lightning Cable,30,30,89-890-3646,Female,50 - 60,30 - 60,0
5/31/2017,Wednesday,May,Mouse,40,30,36-313-4984,Male,20 - 30,30 - 60,0
4/28/2017,Friday,April,USB Drive,50,50,87-558-5002,Male,20 - 30,30 - 60,0
4/24/2017,Monday,April,USB Drive,40,20,29-632-1844,Male,50 - 60,100 - 150,0
7/12/2017,Wednesday,July,Mouse,50,40,20-192-1395,Female,40 - 50,150 ABOVE,0
12/20/2017,Wednesday,December,USB Hub,50,50,52-299-0501,Male,40 - 50,LESS THAN 30,0
9/19/2017,Tuesday,September,Keyboard,30,30,17-554-9256,Female,60 and above,100 - 150,0
6/15/2017,Thursday,June,Mouse,40,40,89-701-0120,Female,30 - 40,60 - 100,0
2/26/2017,Sunday,February,Headset,40,50,34-842-1543,Male,50 - 60,60 - 100,0
12/9/2017,Saturday,December,USB Drive,50,40,25-590-3179,Female,20 - 30,100 - 150,1
8/3/2017,Thursday,August,Keyboard,30,50,35-015-5530,Female,40 - 50,30 - 60,0
1/11/2017,Wednesday,January,Lightning Cable,30,20,01-669-9628,Male,30 - 40,30 - 60,0
3/28/2017,Tuesday,March,Headset,40,20,97-306-6436,Female,60 and above,150 ABOVE,0
11/5/2017,Sunday,November,USB Hub,40,60,89-949-6431,Female,20 - 30,150 ABOVE,1
5/4/2017,Thursday,May,Keyboard,40,40,48-753-1926,Male,40 - 50,LESS THAN 30,0
4/14/2017,Friday,April,USB Hub,50,30,79-708-0407,Female,30 - 40,LESS THAN 30,1
11/25/2017,Saturday,November,Keyboard,50,60,22-842-1001,Female,20 - 30,60 - 100,1
7/12/2017,Wednesday,July,HDMI Cable,40,60,38-706-7059,Female,20 - 30,100 - 150,1
10/17/2017,Tuesday,October,USB Drive,40,30,88-591-1495,Male,60 and above,100 - 150,1
3/9/2017,Thursday,March,HDMI Cable,50,20,56-635-2494,Male,40 - 50,30 - 60,0
5/30/2017,Tuesday,May,Headset,40,60,77-378-7547,Male,20 - 30,30 - 60,1
7/8/2017,Saturday,July,USB Drive,50,40,72-676-1074,Female,30 - 40,60 - 100,1
8/11/2017,Friday,August,Keyboard,30,60,67-020-7637,Female,30 - 40,60 - 100,0
9/11/2017,Monday,September,USB Hub,40,40,82-879-9079,Male,40 - 50,LESS THAN 30,0
7/29/2017,Saturday,July,Mouse,30,20,61-906-3223,Female,60 and above,100 - 150,1
1/2/2017,Monday,January,Lightning Cable,50,20,44-538-4076,Female,60 and above,100 - 150,0
11/19/2017,Sunday,November,USB Drive,30,40,40-941-4653,Female,50 - 60,100 - 150,1
5/13/2017,Saturday,May,HDMI Cable,40,40,65-570-1925,Female,20 - 30,LESS THAN 30,1
5/12/2017,Friday,May,Keyboard,40,60,18-674-3185,Female,60 and above,60 - 100,0
7/4/2017,Tuesday,July,Keyboard,40,40,58-052-3936,Male,40 - 50,60 - 100,1
8/13/2017,Sunday,August,USB Hub,50,20,92-212-1921,Female,30 - 40,30 - 60,1
3/16/2017,Thursday,March,HDMI Cable,50,60,53-224-6304,Female,40 - 50,LESS THAN 30,0
9/11/2017,Monday,September,Lightning Cable,30,30,97-467-8980,Male,60 and above,150 ABOVE,0
10/27/2017,Friday,October,USB Hub,30,40,45-508-8214,Female,30 - 40,100 - 150,1
5/30/2017,Tuesday,May,Keyboard,40,30,57-076-4625,Female,60 and above,30 - 60,0
2/26/2017,Sunday,February,Lightning Cable,50,40,95-748-2089,Female,20 - 30,100 - 150,1
5/14/2017,Sunday,May,Mouse,30,60,69-823-6511,Male,60 and above,150 ABOVE,0
10/6/2017,Friday,October,Mouse,40,20,87-977-8061,Male,20 - 30,150 ABOVE,0
11/13/2017,Monday,November,USB Drive,40,50,79-176-8447,Female,40 - 50,LESS THAN 30,0
12/26/2017,Tuesday,December,USB Hub,50,20,47-867-7939,Female,20 - 30,150 ABOVE,0
12/3/2017,Sunday,December,Mouse,50,60,20-315-0121,Female,40 - 50,150 ABOVE,0
5/14/2017,Sunday,May,Lightning Cable,40,30,15-634-3765,Male,60 and above,150 ABOVE,0
11/10/2017,Friday,November,Lightning Cable,40,30,67-532-1308,Male,60 and above,100 - 150,0
4/26/2017,Wednesday,April,HDMI Cable,50,20,12-442-1350,Male,60 and above,60 - 100,0
2/27/2017,Monday,February,USB Drive,50,60,06-021-5042,Male,50 - 60,LESS THAN 30,0
3/19/2017,Sunday,March,Keyboard,40,60,05-620-2906,Female,40 - 50,LESS THAN 30,0
1/21/2017,Saturday,January,USB Drive,40,50,05-186-5430,Male,50 - 60,60 - 100,0
10/14/2017,Saturday,October,USB Hub,40,60,78-663-9036,Male,20 - 30,30 - 60,1
5/19/2017,Friday,May,USB Drive,50,50,59-059-3034,Female,30 - 40,60 - 100,0
4/7/2017,Friday,April,HDMI Cable,40,40,31-406-8007,Female,20 - 30,100 - 150,0
8/23/2017,Wednesday,August,Mouse,40,40,51-426-7913,Male,20 - 30,LESS THAN 30,1
8/31/2017,Thursday,August,HDMI Cable,50,20,43-685-1845,Male,40 - 50,LESS THAN 30,0
5/4/2017,Thursday,May,Keyboard,50,30,18-361-7273,Female,30 - 40,100 - 150,0
12/24/2017,Sunday,December,USB Hub,50,30,03-378-9981,Male,60 and above,60 - 100,0
9/27/2017,Wednesday,September,USB Drive,50,60,24-221-3877,Female,50 - 60,30 - 60,0
11/5/2017,Sunday,November,USB Hub,30,30,47-742-5204,Male,50 - 60,100 - 150,0
6/8/2017,Thursday,June,Lightning Cable,30,40,96-084-7809,Male,40 - 50,100 - 150,1
2/25/2017,Saturday,February,Mouse,50,50,05-868-0512,Male,60 and above,60 - 100,0
11/4/2017,Saturday,November,Headset,50,40,77-416-2151,Female,60 and above,60 - 100,0
3/14/2017,Tuesday,March,Mouse,50,40,54-519-3906,Male,60 and above,100 - 150,0
6/11/2017,Sunday,June,USB Hub,30,20,35-864-0781,Female,30 - 40,150 ABOVE,1
1/1/2017,Sunday,January,Mouse,50,60,67-202-4996,Female,30 - 40,LESS THAN 30,1
8/9/2017,Wednesday,August,Lightning Cable,30,40,99-605-4291,Male,40 - 50,30 - 60,0
9/28/2017,Thursday,September,USB Drive,50,30,57-766-2811,Female,60 and above,150 ABOVE,0
8/19/2017,Saturday,August,Lightning Cable,50,30,09-839-1092,Male,30 - 40,100 - 150,1
3/9/2017,Thursday,March,USB Hub,40,20,18-427-9338,Female,20 - 30,60 - 100,0
7/10/2017,Monday,July,HDMI Cable,50,50,35-088-8682,Male,20 - 30,30 - 60,1
10/17/2017,Tuesday,October,Lightning Cable,30,30,79-158-5109,Female,20 - 30,100 - 150,0
8/14/2017,Monday,August,Lightning Cable,50,50,39-010-9939,Female,40 - 50,100 - 150,0
10/18/2017,Wednesday,October,USB Hub,40,40,78-762-7831,Male,40 - 50,60 - 100,0
7/3/2017,Monday,July,Keyboard,40,60,76-742-0493,Female,20 - 30,150 ABOVE,0
3/30/2017,Thursday,March,Mouse,40,60,84-807-4960,Female,30 - 40,60 - 100,1
9/24/2017,Sunday,September,USB Hub,40,50,58-238-5468,Female,40 - 50,150 ABOVE,0
7/14/2017,Friday,July,Lightning Cable,50,30,20-472-7411,Male,30 - 40,100 - 150,1
5/24/2017,Wednesday,May,HDMI Cable,30,50,67-816-9977,Female,40 - 50,60 - 100,0
9/13/2017,Wednesday,September,Headset,50,50,67-341-9827,Male,30 - 40,30 - 60,0
1/21/2017,Saturday,January,USB Hub,40,60,59-423-2730,Female,60 and above,100 - 150,1
6/13/2017,Tuesday,June,Headset,30,40,97-244-1147,Female,50 - 60,150 ABOVE,0
7/16/2017,Sunday,July,Lightning Cable,50,30,06-384-0168,Female,60 and above,60 - 100,0
4/25/2017,Tuesday,April,USB Drive,50,30,25-934-9904,Female,60 and above,100 - 150,0
9/26/2017,Tuesday,September,USB Drive,50,60,59-525-2887,Male,20 - 30,LESS THAN 30,1
10/13/2017,Friday,October,USB Hub,30,60,92-964-9798,Male,30 - 40,LESS THAN 30,0
7/10/2017,Monday,July,USB Drive,40,60,63-951-7396,Male,60 and above,150 ABOVE,0
10/18/2017,Wednesday,October,USB Hub,50,50,72-249-1973,Male,50 - 60,100 - 150,1
8/22/2017,Tuesday,August,Headset,40,50,97-952-4621,Female,50 - 60,60 - 100,1
8/3/2017,Thursday,August,Mouse,40,60,53-327-8586,Female,50 - 60,60 - 100,1
10/23/2017,Monday,October,USB Hub,40,50,93-813-0857,Female,40 - 50,60 - 100,1
10/24/2017,Tuesday,October,Headset,40,50,64-668-1224,Female,40 - 50,150 ABOVE,0
12/11/2017,Monday,December,HDMI Cable,40,40,71-541-5723,Female,40 - 50,30 - 60,0
4/6/2017,Thursday,April,Lightning Cable,50,50,21-684-3881,Female,20 - 30,60 - 100,1
4/3/2017,Monday,April,Mouse,40,30,52-713-3124,Male,30 - 40,60 - 100,0
9/7/2017,Thursday,September,USB Drive,40,60,31-210-8129,Male,20 - 30,60 - 100,0
12/17/2017,Sunday,December,Keyboard,30,50,24-842-3297,Male,60 and above,60 - 100,0
11/2/2017,Thursday,November,Keyboard,50,40,18-523-5422,Female,60 and above,60 - 100,1
7/17/2017,Monday,July,Mouse,50,20,07-427-4996,Male,30 - 40,30 - 60,0
9/11/2017,Monday,September,USB Hub,50,20,35-784-3106,Female,30 - 40,60 - 100,0
11/21/2017,Tuesday,November,USB Drive,30,40,71-120-8330,Male,20 - 30,60 - 100,1
8/16/2017,Wednesday,August,Headset,30,40,92-139-6323,Male,60 and above,30 - 60,0
1/28/2017,Saturday,January,HDMI Cable,40,30,23-069-1837,Female,60 and above,LESS THAN 30,0
6/2/2017,Friday,June,Keyboard,30,20,78-651-1818,Female,60 and above,60 - 100,0
2/23/2017,Thursday,February,Keyboard,40,20,12-804-1220,Male,30 - 40,LESS THAN 30,0
6/20/2017,Tuesday,June,Keyboard,50,60,10-007-7613,Male,60 and above,150 ABOVE,0
6/11/2017,Sunday,June,Lightning Cable,50,50,05-950-8889,Female,40 - 50,100 - 150,0
1/7/2017,Saturday,January,Headset,50,30,57-906-4621,Female,50 - 60,150 ABOVE,0
12/9/2017,Saturday,December,Mouse,50,60,89-671-8143,Female,50 - 60,60 - 100,0
2/14/2017,Tuesday,February,HDMI Cable,30,20,49-169-9522,Female,50 - 60,100 - 150,0
4/16/2017,Sunday,April,USB Hub,40,30,34-180-4847,Male,30 - 40,30 - 60,1
4/23/2017,Sunday,April,USB Hub,30,40,23-840-2932,Female,20 - 30,60 - 100,1
8/8/2017,Tuesday,August,USB Drive,40,20,39-389-9961,Male,50 - 60,150 ABOVE,0
9/11/2017,Monday,September,HDMI Cable,50,60,24-157-6088,Male,60 and above,LESS THAN 30,0
8/13/2017,Sunday,August,Mouse,40,60,10-128-1462,Male,60 and above,100 - 150,0
6/3/2017,Saturday,June,Mouse,50,60,67-486-0101,Male,20 - 30,100 - 150,1
6/14/2017,Wednesday,June,Lightning Cable,30,60,18-708-5168,Male,20 - 30,100 - 150,1
4/13/2017,Thursday,April,Lightning Cable,50,30,61-698-1822,Female,30 - 40,60 - 100,0
8/27/2017,Sunday,August,Lightning Cable,40,20,12-597-4892,Female,30 - 40,30 - 60,0
1/18/2017,Wednesday,January,Headset,40,60,25-092-4149,Female,40 - 50,60 - 100,0
8/1/2017,Tuesday,August,USB Drive,30,50,20-190-0503,Female,60 and above,100 - 150,0
8/26/2017,Saturday,August,HDMI Cable,50,30,35-103-8987,Female,60 and above,150 ABOVE,0
11/24/2017,Friday,November,Mouse,30,50,20-547-9168,Female,40 - 50,100 - 150,0
5/7/2017,Sunday,May,Lightning Cable,30,30,22-811-3467,Male,50 - 60,30 - 60,0
8/31/2017,Thursday,August,HDMI Cable,40,50,56-733-5776,Male,20 - 30,30 - 60,1
3/12/2017,Sunday,March,USB Hub,40,40,59-942-0950,Male,30 - 40,30 - 60,0
11/30/2017,Thursday,November,USB Drive,30,50,78-303-4691,Female,30 - 40,100 - 150,0
6/9/2017,Friday,June,Headset,30,40,52-403-8370,Female,50 - 60,100 - 150,0
12/2/2017,Saturday,December,Mouse,50,60,77-771-0356,Female,60 and above,150 ABOVE,0
6/6/2017,Tuesday,June,Headset,30,50,00-515-8785,Male,30 - 40,100 - 150,1
10/10/2017,Tuesday,October,HDMI Cable,40,30,69-924-2558,Male,50 - 60,100 - 150,0
8/10/2017,Thursday,August,Mouse,50,50,96-129-1785,Female,60 and above,100 - 150,0
12/26/2017,Tuesday,December,Headset,40,60,78-487-3035,Female,20 - 30,150 ABOVE,1
4/4/2017,Tuesday,April,Headset,40,40,93-538-7180,Male,50 - 60,60 - 100,0
5/13/2017,Saturday,May,USB Hub,40,40,91-517-0992,Female,60 and above,60 - 100,0
10/1/2017,Sunday,October,HDMI Cable,40,50,00-318-2745,Female,20 - 30,30 - 60,1
8/13/2017,Sunday,August,USB Drive,50,40,69-186-2870,Female,30 - 40,LESS THAN 30,0
9/5/2017,Tuesday,September,USB Drive,40,40,78-056-9961,Female,30 - 40,60 - 100,0
1/13/2017,Friday,January,USB Hub,30,60,42-268-7597,Male,60 and above,30 - 60,0
4/8/2017,Saturday,April,Headset,40,40,83-897-2495,Male,50 - 60,60 - 100,0
2/16/2017,Thursday,February,Lightning Cable,40,60,52-050-4723,Male,20 - 30,100 - 150,0
7/2/2017,Sunday,July,Keyboard,40,30,23-830-6283,Female,50 - 60,30 - 60,0
5/20/2017,Saturday,May,Lightning Cable,40,30,45-642-8905,Female,60 and above,LESS THAN 30,0
3/25/2017,Saturday,March,USB Drive,50,60,64-469-0444,Male,50 - 60,100 - 150,1
7/10/2017,Monday,July,Mouse,30,20,96-612-0912,Male,20 - 30,60 - 100,0
9/25/2017,Monday,September,HDMI Cable,40,30,11-646-1656,Female,50 - 60,LESS THAN 30,0
5/4/2017,Thursday,May,Lightning Cable,50,60,03-233-8931,Female,60 and above,LESS THAN 30,0
12/29/2017,Friday,December,Headset,30,30,40-442-8208,Male,20 - 30,LESS THAN 30,1
8/15/2017,Tuesday,August,HDMI Cable,30,30,50-833-5175,Female,60 and above,100 - 150,1
1/21/2017,Saturday,January,Mouse,50,20,77-235-4376,Female,20 - 30,60 - 100,1
8/2/2017,Wednesday,August,Keyboard,50,50,11-156-1872,Female,20 - 30,30 - 60,0
11/16/2017,Thursday,November,USB Drive,30,40,90-585-7571,Male,30 - 40,30 - 60,0
3/2/2017,Thursday,March,USB Drive,50,40,19-861-4367,Male,30 - 40,30 - 60,0
8/14/2017,Monday,August,Headset,30,30,26-937-3187,Male,50 - 60,100 - 150,1
4/3/2017,Monday,April,Lightning Cable,50,20,48-271-5484,Female,40 - 50,LESS THAN 30,0
11/10/2017,Friday,November,Mouse,50,60,42-652-2856,Female,50 - 60,60 - 100,0
10/23/2017,Monday,October,Headset,30,20,71-982-0915,Male,60 and above,100 - 150,0
7/30/2017,Sunday,July,Keyboard,50,50,68-790-2623,Female,40 - 50,LESS THAN 30,0
5/13/2017,Saturday,May,USB Drive,50,40,01-095-5704,Male,50 - 60,100 - 150,0
1/28/2017,Saturday,January,Mouse,40,50,58-462-6183,Female,20 - 30,LESS THAN 30,1
4/18/2017,Tuesday,April,HDMI Cable,30,40,09-781-7653,Male,50 - 60,60 - 100,0
4/28/2017,Friday,April,Headset,50,50,84-192-5260,Female,40 - 50,150 ABOVE,0
10/24/2017,Tuesday,October,Keyboard,30,40,98-898-4311,Female,40 - 50,100 - 150,1
3/6/2017,Monday,March,Mouse,50,20,48-988-4103,Male,50 - 60,100 - 150,0
8/16/2017,Wednesday,August,Headset,30,40,71-203-1835,Male,40 - 50,60 - 100,0
3/30/2017,Thursday,March,USB Hub,30,60,78-948-6502,Female,30 - 40,30 - 60,1
3/15/2017,Wednesday,March,Mouse,30,30,37-726-5363,Female,60 and above,30 - 60,0
6/24/2017,Saturday,June,Mouse,50,60,56-599-5588,Male,40 - 50,LESS THAN 30,0
4/25/2017,Tuesday,April,Keyboard,50,40,09-862-3129,Male,20 - 30,150 ABOVE,1
8/23/2017,Wednesday,August,Lightning Cable,30,40,99-962-2402,Female,40 - 50,60 - 100,0
12/16/2017,Saturday,December,HDMI Cable,50,50,46-391-9925,Male,30 - 40,30 - 60,0
5/19/2017,Friday,May,Lightning Cable,40,50,12-483-0620,Male,50 - 60,30 - 60,0
2/13/2017,Monday,February,Lightning Cable,50,20,86-649-3018,Female,20 - 30,150 ABOVE,0
5/15/2017,Monday,May,USB Hub,40,40,42-056-2442,Female,60 and above,LESS THAN 30,0
3/30/2017,Thursday,March,USB Hub,30,40,19-594-0669,Female,30 - 40,100 - 150,0
3/17/2017,Friday,March,USB Drive,50,50,44-709-6899,Female,30 - 40,60 - 100,0
12/12/2017,Tuesday,December,Lightning Cable,40,20,27-315-5581,Female,60 and above,30 - 60,0
8/7/2017,Monday,August,HDMI Cable,40,30,11-633-5609,Male,40 - 50,150 ABOVE,0
10/20/2017,Friday,October,Lightning Cable,40,60,20-059-0318,Female,40 - 50,60 - 100,0
3/26/2017,Sunday,March,Headset,50,40,13-414-6414,Male,60 and above,150 ABOVE,0
10/16/2017,Monday,October,Keyboard,50,20,35-208-6045,Male,50 - 60,100 - 150,0
2/26/2017,Sunday,February,Headset,40,60,54-882-7030,Male,30 - 40,100 - 150,1
5/9/2017,Tuesday,May,Headset,40,30,32-661-2856,Male,50 - 60,30 - 60,0
1/31/2017,Tuesday,January,Lightning Cable,30,50,46-429-4053,Female,40 - 50,30 - 60,0
12/3/2017,Sunday,December,Mouse,30,50,90-883-1340,Female,40 - 50,30 - 60,0
12/12/2017,Tuesday,December,Mouse,40,40,42-690-0754,Male,60 and above,100 - 150,0
6/7/2017,Wednesday,June,USB Drive,30,30,11-673-9550,Female,40 - 50,LESS THAN 30,0
5/2/2017,Tuesday,May,USB Drive,30,40,62-379-4774,Female,60 and above,100 - 150,0
9/11/2017,Monday,September,USB Drive,40,60,90-977-3717,Male,40 - 50,150 ABOVE,0
10/27/2017,Friday,October,Headset,30,30,75-100-5767,Female,40 - 50,30 - 60,0
11/16/2017,Thursday,November,HDMI Cable,40,40,57-978-8391,Female,20 - 30,60 - 100,0
8/12/2017,Saturday,August,USB Drive,40,30,70-457-7291,Female,40 - 50,100 - 150,1
12/7/2017,Thursday,December,HDMI Cable,40,30,27-747-3177,Female,40 - 50,100 - 150,0
4/10/2017,Monday,April,USB Drive,50,60,91-743-8335,Female,20 - 30,30 - 60,1
3/19/2017,Sunday,March,Lightning Cable,30,50,63-166-1180,Male,60 and above,30 - 60,0
7/24/2017,Monday,July,Mouse,50,30,04-966-9004,Male,30 - 40,150 ABOVE,0
3/12/2017,Sunday,March,HDMI Cable,30,60,96-441-2984,Female,20 - 30,60 - 100,0
3/23/2017,Thursday,March,HDMI Cable,30,30,10-049-2924,Male,50 - 60,LESS THAN 30,0
6/1/2017,Thursday,June,USB Hub,30,40,47-862-4200,Female,20 - 30,LESS THAN 30,0
3/24/2017,Friday,March,HDMI Cable,50,50,07-984-0767,Male,60 and above,30 - 60,0
10/12/2017,Thursday,October,Lightning Cable,30,20,46-891-3894,Female,30 - 40,150 ABOVE,0
10/2/2017,Monday,October,HDMI Cable,50,40,35-147-9620,Female,30 - 40,150 ABOVE,0
10/5/2017,Thursday,October,Keyboard,40,60,84-047-3749,Female,20 - 30,150 ABOVE,0
1/25/2017,Wednesday,January,USB Hub,40,60,20-122-0249,Female,60 and above,60 - 100,1
4/27/2017,Thursday,April,Headset,30,50,90-457-3405,Male,30 - 40,LESS THAN 30,0
10/2/2017,Monday,October,Headset,50,60,64-696-0914,Female,60 and above,150 ABOVE,0
8/12/2017,Saturday,August,Keyboard,50,40,18-069-4021,Female,40 - 50,100 - 150,1
12/23/2017,Saturday,December,Mouse,30,60,49-651-6866,Male,20 - 30,100 - 150,1
5/25/2017,Thursday,May,HDMI Cable,30,60,39-703-9550,Male,40 - 50,30 - 60,0
12/13/2017,Wednesday,December,Mouse,50,40,18-627-7390,Female,40 - 50,LESS THAN 30,0
11/26/2017,Sunday,November,USB Hub,50,50,53-551-1524,Female,60 and above,LESS THAN 30,0
8/21/2017,Monday,August,HDMI Cable,40,60,49-983-6491,Female,20 - 30,30 - 60,1
10/22/2017,Sunday,October,Headset,30,50,07-033-1662,Female,20 - 30,100 - 150,0
3/28/2017,Tuesday,March,Mouse,30,50,93-740-0616,Male,30 - 40,LESS THAN 30,0
12/1/2017,Friday,December,Lightning Cable,50,60,03-566-5559,Male,40 - 50,100 - 150,1
4/24/2017,Monday,April,Keyboard,50,60,85-856-1531,Male,20 - 30,150 ABOVE,0
3/13/2017,Monday,March,Headset,50,30,71-996-0764,Female,50 - 60,LESS THAN 30,0
5/20/2017,Saturday,May,Lightning Cable,40,50,56-573-2316,Male,50 - 60,LESS THAN 30,0
2/12/2017,Sunday,February,Mouse,30,20,50-756-5911,Male,60 and above,60 - 100,0
8/17/2017,Thursday,August,Keyboard,30,50,45-297-2773,Male,50 - 60,100 - 150,0
4/19/2017,Wednesday,April,Keyboard,50,50,73-220-3879,Male,30 - 40,LESS THAN 30,0
2/9/2017,Thursday,February,Headset,30,20,07-091-5167,Female,50 - 60,100 - 150,1
9/28/2017,Thursday,September,Mouse,30,20,68-389-3415,Female,60 and above,150 ABOVE,0
1/21/2017,Saturday,January,HDMI Cable,50,20,68-178-5730,Female,60 and above,LESS THAN 30,0
5/31/2017,Wednesday,May,USB Drive,30,40,51-002-8118,Male,60 and above,LESS THAN 30,0
